2018-06-05 14:19:54,649 INFO 3:  DWM1001 TWR Real Time Location System

2018-06-05 14:19:54,655 INFO 5:  Copyright :  2016-2017 LEAPS and Decawave

2018-06-05 14:19:54,666 INFO 7:  Compiled  :  Nov 29 2017 13:35:02

2018-06-05 14:19:54,670 INFO 9:  Help      :  ? or help

2018-06-05 14:19:54,680 INFO 13: POS,0,C90C,4.05,1.18,0.03,100,xFF

2018-06-05 14:19:54,684 INFO 14: POS,0,C90C,4.05,1.18,0.03,100,x00

2018-06-05 14:19:54,688 INFO 15: POS,0,C90C,4.06,1.17,0.02,100,x01

2018-06-05 14:19:54,692 INFO 16: POS,0,C90C,4.06,1.16,0.02,100,x02

2018-06-05 14:19:54,746 INFO 17: POS,0,C90C,4.05,1.16,0.02,100,x03

2018-06-05 14:19:54,846 INFO 18: POS,0,C90C,4.06,1.15,0.02,100,x04

2018-06-05 14:19:54,946 INFO 19: POS,0,C90C,4.06,1.15,0.03,100,x05

2018-06-05 14:19:55,046 INFO 20: POS,0,C90C,4.07,1.16,0.02,100,x06

2018-06-05 14:19:55,145 INFO 21: POS,0,C90C,4.06,1.16,0.02,100,x07

2018-06-05 14:19:55,245 INFO 22: POS,0,C90C,4.06,1.17,0.03,100,x08

2018-06-05 14:19:55,345 INFO 23: POS,0,C90C,4.08,1.17,0.03,100,x09

2018-06-05 14:19:55,445 INFO 24: POS,0,C90C,4.06,1.18,0.03,100,x0A

2018-06-05 14:19:55,545 INFO 25: POS,0,C90C,4.06,1.17,0.02,100,x0B

2018-06-05 14:19:55,645 INFO 26: POS,0,C90C,4.06,1.17,0.03,100,x0C

2018-06-05 14:19:55,745 INFO 27: POS,0,C90C,4.07,1.16,0.02,100,x0D

2018-06-05 14:19:55,845 INFO 28: POS,0,C90C,4.06,1.17,0.02,100,x0E

2018-06-05 14:19:55,945 INFO 29: POS,0,C90C,4.06,1.17,0.02,100,x0F

2018-06-05 14:19:56,145 INFO 31: POS,0,C90C,4.06,1.16,0.02,100,x11

