Anker 3 möcglicherweiße nicht in sicht

2018-06-05 14:37:37,489 INFO 5: POS,0,C90C,3.81,1.45,-0.19,100,x83

2018-06-05 14:37:37,497 INFO 6: POS,0,C90C,3.85,1.35,-0.20,100,x84

2018-06-05 14:37:37,500 INFO 7: POS,0,C90C,3.89,1.27,-0.18,100,x85

2018-06-05 14:37:37,502 INFO 8: POS,0,C90C,3.92,1.24,-0.17,100,x86

2018-06-05 14:37:37,552 INFO 9: POS,0,C90C,3.94,1.21,-0.16,100,x87

2018-06-05 14:37:37,652 INFO 10: POS,0,C90C,3.97,1.17,-0.15,100,x88

2018-06-05 14:37:37,752 INFO 11: POS,0,C90C,3.99,1.16,-0.14,100,x89

2018-06-05 14:37:37,852 INFO 12: POS,0,C90C,4.00,1.15,-0.15,100,x8A

2018-06-05 14:37:37,952 INFO 13: POS,0,C90C,4.01,1.16,-0.14,100,x8B

2018-06-05 14:37:38,052 INFO 14: POS,0,C90C,4.00,1.17,-0.14,100,x8C

2018-06-05 14:37:38,152 INFO 15: POS,0,C90C,4.00,1.16,-0.15,100,x8D

2018-06-05 14:37:38,252 INFO 16: POS,0,C90C,4.01,1.15,-0.15,100,x8E

2018-06-05 14:37:38,351 INFO 17: POS,0,C90C,4.01,1.25,-0.10,50,x8F

2018-06-05 14:37:38,452 INFO 18: POS,0,C90C,4.01,1.22,-0.10,100,x90

2018-06-05 14:37:38,552 INFO 19: POS,0,C90C,4.02,1.21,-0.11,100,x91

2018-06-05 14:37:38,652 INFO 20: POS,0,C90C,3.99,1.21,-0.11,100,x92

2018-06-05 14:37:38,752 INFO 21: POS,0,C90C,4.00,1.15,-0.11,100,x93

2018-06-05 14:37:38,852 INFO 22: POS,0,C90C,4.00,1.12,-0.09,100,x94

2018-06-05 14:37:38,952 INFO 23: POS,0,C90C,4.01,1.10,-0.08,100,x95

2018-06-05 14:37:39,052 INFO 24: POS,0,C90C,4.01,1.06,-0.09,100,x96

2018-06-05 14:37:39,152 INFO 25: POS,0,C90C,4.02,1.03,-0.09,100,x97

2018-06-05 14:37:39,252 INFO 26: POS,0,C90C,4.02,1.03,-0.10,100,x98

2018-06-05 14:37:39,352 INFO 27: POS,0,C90C,4.01,1.04,-0.12,100,x99

2018-06-05 14:37:39,452 INFO 28: POS,0,C90C,4.00,1.07,-0.12,100,x9A

2018-06-05 14:37:39,551 INFO 29: POS,0,C90C,3.95,1.07,-0.07,50,x9B

2018-06-05 14:37:39,652 INFO 30: POS,0,C90C,3.98,1.07,-0.08,100,x9C

2018-06-05 14:37:39,752 INFO 31: POS,0,C90C,4.01,1.06,-0.09,100,x9D

2018-06-05 14:37:39,852 INFO 32: POS,0,C90C,4.01,1.08,-0.09,100,x9E

2018-06-05 14:37:39,951 INFO 33: POS,0,C90C,4.02,1.09,-0.10,50,x9F

2018-06-05 14:37:40,052 INFO 34: POS,0,C90C,4.02,1.10,-0.08,100,xA0

2018-06-05 14:37:40,152 INFO 35: POS,0,C90C,4.02,1.10,-0.08,100,xA1

2018-06-05 14:37:40,252 INFO 36: POS,0,C90C,4.01,1.14,-0.09,100,xA2

2018-06-05 14:37:40,352 INFO 37: POS,0,C90C,4.03,1.22,-0.04,50,xA3

2018-06-05 14:37:40,453 INFO 38: POS,0,C90C,4.02,1.18,-0.08,100,xA4

2018-06-05 14:37:40,553 INFO 39: POS,0,C90C,4.02,1.18,-0.09,100,xA5

2018-06-05 14:37:40,653 INFO 40: POS,0,C90C,4.01,1.24,-0.08,50,xA6

2018-06-05 14:37:40,753 INFO 41: POS,0,C90C,4.02,1.20,-0.08,100,xA7

2018-06-05 14:37:40,853 INFO 42: POS,0,C90C,4.01,1.19,-0.12,100,xA8

2018-06-05 14:37:40,951 INFO 43: POS,0,C90C,3.96,1.17,-0.07,50,xA9

2018-06-05 14:37:41,051 INFO 44: POS,0,C90C,3.96,1.16,-0.10,100,xAA

2018-06-05 14:37:41,151 INFO 45: POS,0,C90C,3.96,1.12,-0.11,100,xAB

2018-06-05 14:37:41,251 INFO 46: POS,0,C90C,3.97,1.11,-0.12,100,xAC

2018-06-05 14:37:41,351 INFO 47: POS,0,C90C,3.97,1.10,-0.12,100,xAD

2018-06-05 14:37:41,451 INFO 48: POS,0,C90C,3.97,1.19,-0.07,50,xAE

2018-06-05 14:37:41,551 INFO 49: POS,0,C90C,3.98,1.14,-0.10,100,xAF

2018-06-05 14:37:41,651 INFO 50: POS,0,C90C,3.99,1.11,-0.10,100,xB0

2018-06-05 14:37:41,751 INFO 51: POS,0,C90C,4.00,1.11,-0.12,100,xB1

2018-06-05 14:37:41,851 INFO 52: POS,0,C90C,4.02,1.10,-0.13,100,xB2

2018-06-05 14:37:41,951 INFO 53: POS,0,C90C,4.03,1.10,-0.15,100,xB3

2018-06-05 14:37:42,051 INFO 54: POS,0,C90C,4.04,1.07,-0.16,100,xB4

2018-06-05 14:37:42,153 INFO 55: POS,0,C90C,4.04,1.06,-0.14,100,xB5

2018-06-05 14:37:42,253 INFO 56: POS,0,C90C,4.04,1.05,-0.15,100,xB6

2018-06-05 14:37:42,353 INFO 57: POS,0,C90C,4.03,1.04,-0.16,100,xB7

2018-06-05 14:37:42,453 INFO 58: POS,0,C90C,4.03,1.05,-0.17,100,xB8

2018-06-05 14:37:42,553 INFO 59: POS,0,C90C,4.02,1.06,-0.17,100,xB9

2018-06-05 14:37:42,653 INFO 60: POS,0,C90C,4.01,1.08,-0.17,100,xBA

2018-06-05 14:37:42,753 INFO 61: POS,0,C90C,4.00,1.11,-0.17,100,xBB

2018-06-05 14:37:42,853 INFO 62: POS,0,C90C,3.98,1.14,-0.16,100,xBC

2018-06-05 14:37:42,956 INFO 63: POS,0,C90C,3.98,1.14,-0.17,100,xBD

2018-06-05 14:37:43,052 INFO 64: POS,0,C90C,3.97,1.21,-0.13,50,xBE

2018-06-05 14:37:43,153 INFO 65: POS,0,C90C,3.92,1.19,-0.11,50,xBF

2018-06-05 14:37:43,253 INFO 66: POS,0,C90C,3.94,1.14,-0.11,100,xC0

2018-06-05 14:37:43,353 INFO 67: POS,0,C90C,3.95,1.23,-0.06,50,xC1

2018-06-05 14:37:43,453 INFO 68: POS,0,C90C,3.96,1.31,0.00,50,xC2

2018-06-05 14:37:43,553 INFO 69: POS,0,C90C,3.98,1.25,-0.02,100,xC3

2018-06-05 14:37:43,653 INFO 70: POS,0,C90C,3.98,1.22,-0.06,100,xC4

2018-06-05 14:37:43,753 INFO 71: POS,0,C90C,3.99,1.16,-0.09,50,xC5

2018-06-05 14:37:43,853 INFO 72: POS,0,C90C,4.02,1.17,-0.10,100,xC6

2018-06-05 14:37:43,953 INFO 73: POS,0,C90C,4.03,1.18,-0.10,100,xC7

2018-06-05 14:37:44,053 INFO 74: POS,0,C90C,4.02,1.14,-0.12,100,xC8

2018-06-05 14:37:44,153 INFO 75: POS,0,C90C,3.95,1.10,-0.08,50,xC9

2018-06-05 14:37:44,253 INFO 76: POS,0,C90C,3.97,1.10,-0.08,100,xCA

2018-06-05 14:37:44,353 INFO 77: POS,0,C90C,3.99,1.18,-0.05,50,xCB

2018-06-05 14:37:44,453 INFO 78: POS,0,C90C,3.99,1.18,-0.07,100,xCC

2018-06-05 14:37:44,553 INFO 79: POS,0,C90C,4.00,1.16,-0.08,100,xCD

2018-06-05 14:37:44,653 INFO 80: POS,0,C90C,3.99,1.14,-0.09,100,xCE

2018-06-05 14:37:44,753 INFO 81: POS,0,C90C,4.00,1.26,-0.09,99,xCF

2018-06-05 14:37:44,853 INFO 82: POS,0,C90C,3.99,1.29,-0.08,100,xD0

2018-06-05 14:37:44,953 INFO 83: POS,0,C90C,4.05,1.17,-0.07,100,xD1

2018-06-05 14:37:45,053 INFO 84: POS,0,C90C,4.03,1.07,-0.05,50,xD2

2018-06-05 14:37:45,153 INFO 85: POS,0,C90C,4.04,0.97,-0.01,100,xD3

2018-06-05 14:37:45,253 INFO 86: POS,0,C90C,4.08,1.03,0.08,50,xD4

2018-06-05 14:37:45,353 INFO 87: POS,0,C90C,4.05,0.93,0.09,100,xD5

2018-06-05 14:37:45,451 INFO 88: POS,0,C90C,4.03,0.87,0.13,100,xD6

2018-06-05 14:37:45,551 INFO 89: POS,0,C90C,4.01,0.84,0.17,50,xD7

2018-06-05 14:37:45,651 INFO 90: POS,0,C90C,4.00,0.79,0.18,100,xD8

2018-06-05 14:37:45,751 INFO 91: POS,0,C90C,4.01,0.75,0.19,100,xD9

2018-06-05 14:37:45,851 INFO 92: POS,0,C90C,4.01,0.71,0.21,100,xDA

2018-06-05 14:37:45,951 INFO 93: POS,0,C90C,4.01,0.66,0.21,100,xDB

2018-06-05 14:37:46,051 INFO 94: POS,0,C90C,4.00,0.63,0.23,100,xDC

2018-06-05 14:37:46,151 INFO 95: POS,0,C90C,4.02,0.61,0.25,92,xDD

2018-06-05 14:37:46,251 INFO 96: POS,0,C90C,4.04,0.59,0.27,85,xDE

2018-06-05 14:37:46,351 INFO 97: POS,0,C90C,4.04,0.55,0.27,95,xDF

2018-06-05 14:37:46,451 INFO 98: POS,0,C90C,4.04,0.51,0.30,100,xE0

2018-06-05 14:37:46,551 INFO 99: POS,0,C90C,4.03,0.48,0.33,99,xE1

2018-06-05 14:37:46,651 INFO 100: POS,0,C90C,4.03,0.48,0.33,0,xE2

2018-06-05 14:37:46,751 INFO 101: POS,0,C90C,4.01,0.46,0.34,98,xE3

